"Sample ID","Sentence ID","Tree","Parsed","Valid","Sentence"
505,1,1,1,1,"add ice cream and syrup to the coffee"
506,0,0,0,,"get some movies to choose from"
506,1,0,0,,"get lots of snacks"
506,2,1,1,1,"bring pillows"
507,0,1,1,1,"get cups and drinks out"
507,1,1,1,1,"make food for breakfast"
507,2,1,1,1,"serve food for everyone"
508,0,1,1,1,"boil water"
508,1,0,0,,"add ramen noodles and cook until tender"
508,2,0,0,,"add contents of flavoring packet"
509,0,1,1,1,"pick up remote"
509,1,1,1,1,"close tv"
509,2,1,1,1,"move to counter"
509,3,1,1,1,"pick up food"
509,4,1,1,1,"bring it to desk"
509,5,1,1,1,"open books"
510,0,1,1,1,"get the cup of ramen , and add water to it"
510,1,0,0,,"then put the ramen in the microwave and cook it for a few minutes"
510,2,0,0,,"finally stir the ramen with a spoon"
511,0,0,1,1,"cook me hot ramen"
512,0,1,1,1,"pick up the bowl"
512,1,1,1,1,"dump bowl contents in garbage bin"
512,2,1,1,1,"place cd on centre table"
512,3,1,1,1,"pick up beer"
512,4,1,1,1,"drop beer near coke on centre table"
513,0,0,0,,"put ramen contents and 1 glass of water in kettle"
513,1,1,1,1,"put kettle on stove for 2 minutes"
513,2,0,0,,"pour cooked ramen from kettle into plate"
514,0,0,0,,"open fridge and have energydrink"
514,1,0,0,,"empty instantramen and 1 longglass water into mug"
514,2,1,1,1,"put mug in microwave for 2 minutes"
514,3,0,0,,"serve cooked instantramen from mug in plate"
515,0,1,1,1,"pick up  cd from shelf and place on centre table"
515,1,1,1,1,"empty the bag of chips into bowl and place bowl on centre table"
515,2,1,1,1,"find pillows and arrange on couch"
516,0,1,1,1,"make the bed"
516,1,1,1,1,"hang up clothes"
516,2,1,1,1,"pick up trash"
517,0,0,0,,"put the cd on the table on the shelf close to the tv"
517,1,1,1,1,"put all the books on the table"
517,2,1,1,1,"put some food on the table"
518,0,0,0,,"put a movie into the x box and bring some food to the table"
518,1,0,0,,"set some pillows on the couch too"
519,0,1,1,1,"take the coffee mug"
519,1,1,1,1,"add ice-cream and chocolate syrup to the mug"
520,0,0,0,0,"first , you have to fill the kettle with water"
520,1,0,0,0,"then , you put the kettle in the microwave and turn it on"
520,2,0,0,,"finally , wait until the water is boiling , and remove it from the microwave"
521,0,0,0,0,"first you have to pick up all the dishes and put them in the sink"
521,1,0,1,1,"then , wash the dishes"
521,2,0,0,,"finally , collect them all into a neat stack"
521,3,0,0,0,"then , you have to collect the silverware and put it next to the dishes"
521,4,0,0,,"finally , collect the cups and put them next to the silverware"
521,5,0,0,,"lastly , collect the other items and put them in their place (the ramen and the syrup)"
522,0,0,0,,"first find the shrek 2 movie and put it into the xbox"
522,1,0,0,,"next , the television has to be turned to the proper channel"
522,2,0,0,,"turn the xbox on to begin the movie"
522,3,0,0,,"the food is prepared by pouring the chips into the bowl"
522,4,0,0,,"finally , grab the pillows from the shelf and arrange them on the chairs"
523,0,0,0,,"fill the kettle with water , place it on the stove , then turn on the burner the kettle is on"
523,1,0,0,,"when the water is done boiling , turn the burner off"
524,0,1,1,1,"get the game and put it into the xbox"
524,1,1,1,1,"hook the xbox up to the tv and turn it on"
524,2,1,1,1,"pour the chips into the bowl , then take the bowl over to the table"
524,3,0,0,,"finally , put the pillow on the couch"
525,0,1,1,1,"move the chairs back in front of  the tv"
525,1,0,0,,"pick up the random items that are on the floor and put them onto the table"
525,2,1,1,1,"put the trash bag into the trash can"
526,0,1,1,1,"fill the kettle with water and put it on the stove burner"
526,1,1,1,1,"turn the burner on"
526,2,0,0,,"when the water has finished boiling , turn the burner off"
527,0,0,0,,"pick up the glass and fill it with water , then set it down on the counter"
527,1,1,1,1,"fill the kettle with water and place it on the stove"
527,2,1,1,1,"boil the water , then put the ramen in the pot"
527,3,0,0,,"when the ramen has finished cooking , pour the ramen out onto the plate"
527,4,1,1,1,"place the plate near the glass"
527,5,0,0,,"finally , get some silverware and put it next to the plate"
528,0,1,1,1,"find the game and put it into the xbox"
528,1,1,1,1,"hook the xbox up to the television"
528,2,0,0,,"next , turn the television on"
528,3,0,0,,"open the bag of chips to have some food while you're playing"
528,4,0,0,,"finally , set the controller on the table near one of the chairs"
529,0,1,1,1,"get the coffee out of the microwave"
529,1,0,0,,"the ice cream would be in the freezer , so get that out of the freezer and put a scoop on a plate"
529,2,1,1,1,"add the syrup to the coffee and mix it with a spoon"
530,0,1,1,1,"put the movie disk into the xbox"
530,1,0,0,,"hook the xbox to the tv and make sure the tv is on the right channel"
530,2,1,1,1,"fill the bowl with chips and put it on the table"
530,3,0,0,,"finally , put the pillow on the couch"
531,0,0,0,,"fill the glass with water and place it on the serving area"
531,1,1,1,1,"fill the instant ramen with water and heat it in the microwave"
531,2,0,0,,"when the instant ramen is finished , put it on the serving area with a fork next to it"
532,0,1,1,1,"put the game disk into the xbox"
532,1,0,0,,"hook the xbox up to the tv and make sure the tv is on the right channel"
532,2,1,1,1,"pour the chips into the bowl on the table"
532,3,0,0,,"finally , put the xbox controller on the couch"
533,0,0,0,,"the game disk needs to go into the xbox"
533,1,0,0,,"next , hook the xbox to the tv and turn it on"
533,2,0,0,,"make sure the tv is tuned to the correct channel"
533,3,0,0,,"open the bag of chips and put it on the table in front of the couch facing the tv"
533,4,0,0,,"finally , put the xbox controller on the couch facing the tv"
534,0,0,0,,"the glass has to be filled with water and put on the serving area"
534,1,0,0,,"then , the instant ramen gets some water in it as well"
534,2,0,0,,"heat the ramen in the microwave until it is done , then put it next to the glass on the serving area"
534,3,0,0,,"finally , place a fork near the instant ramen container"
535,0,1,1,1,"put the music disk in the xbox and connect it to the tv"
535,1,0,0,,"turn the tv to the appropriate channel for the xbox"
535,2,1,1,1,"place the bowl of chips on the table near the couch"
535,3,1,1,1,"put the garbage bag into the garbage bin"
535,4,0,0,,"finally , put the pillows up on the shelf"
536,0,1,1,1,"find the game disk and put it into the xbox"
536,1,0,0,,"hook the xbox up to the tv and make sure the tv is on the proper channel"
536,2,0,0,,"put the bowl of chips on the table near the couch facing the tv"
536,3,0,0,,"finally , put the xbox controller on the couch facing the tv"
537,0,1,1,1,"put some water into the kettle"
537,1,0,0,,"then , heat the kettle on the stove burner until the water is burning"
537,2,0,0,,"finally , turn off the burner"
538,0,1,1,1,"find the game disk and put it into the xbox"
538,1,0,0,,"the xbox should be hooked up to the tv , and the tv should be tuned to the proper input channel"
538,2,0,0,,"the chip bag should be emptied into the bowl , and the bowl will go onto the table near the couch facing the tv"
538,3,0,0,,"finally , the xbox controller will be placed on the couch facing the tv"
539,0,0,1,1,"put all of the dishes into the sink and wash them"
539,1,0,1,1,"then , stack the dishes near the sink to dry"
539,2,0,0,,"next , do the same with the silverware , stacking them next to the dishes"
539,3,0,0,,"follow that by washing the cups/mugs/glasses/kettle , and put them near the other items to dry"
539,4,0,0,,"then , pick up the other items on the counter (salt , syrup , etc) , and place them near the fridge on the counter"
540,0,1,1,1,"put the glass in the sink"
541,0,1,1,1,"put the mug in the sink"
542,0,1,1,1,"throw coke and beer in trash"
542,2,1,1,1,"put bag of chips in trash"
542,4,0,0,,"put xbox remote on top of xbox game"
542,6,0,0,,"arrange couches and chairs to face coffee table"
542,8,1,1,1,"put book on shelf"
543,0,1,1,1,"walk to the counter and double-click on glass"
543,1,1,1,1,"repeat for plate"
543,2,0,0,0,"carry items to sink and press e to put down the item in your right hand"
543,3,0,0,,"then press q to put down the other item"
543,4,1,1,1,"repeat for spoon and mug"
543,5,0,0,0,"walk to the corner of the room to the right of the sink and double-click on plate on the floor"
543,6,0,0,0,"take item to sink and press e to put down"
544,0,1,1,1,"pickup books place on shelf , turn on then turn off the tv and pick up food"
545,0,1,1,1,"pick up empty dishes and pickup and put away things"
546,0,1,1,1,"take your coffee"
546,1,1,1,1,"grab the ice cream and put it inside the coffee"
546,2,1,1,1,"put the ice cream back and take the syrup"
546,3,1,1,1,"pour the syrup inside the coffee and put the syrup away"
547,0,1,1,1,"take the dvd and put it inside the dvd player"
547,1,0,1,1,"take the pillows from your bed and move them to the couch"
547,2,1,1,1,"take the popcorn and put it in the microwave"
547,3,0,0,,"move the popped popcorn to the coffee table"
548,0,1,1,1,"take the pot to the sink"
548,1,1,1,1,"fill the pot with water"
548,2,1,1,1,"move the pot to the stove"
548,3,1,1,1,"turn the stove on"
549,0,1,1,1,"take the pot and move it to the sink"
549,1,1,1,1,"fill the pot with water"
549,2,1,1,1,"move the pot to the stove"
549,3,1,1,1,"turn the stove on"
550,0,1,1,1,"take the game and put it inside the xbox"
550,1,0,0,,"move chairs in front of the tv in a row"
550,2,1,1,1,"take bag of chips and move it beside the tv"
551,0,1,1,1,"turn on the kettle"
551,1,1,1,1,"pick up the instant ramen"
551,2,1,1,1,"put it inside a pot"
551,3,1,1,1,"pour the water from the kettle"
552,0,1,1,1,"turn on music"
552,1,1,1,1,"put the xbox on the shelf"
552,2,1,1,1,"take the pack of chips and put it on the table"
553,0,1,1,1,"turn on the kettle"
553,1,1,1,1,"pour the kettle into the ramen"
553,2,0,0,,"take a fork to eat the ramen"
554,0,0,0,,"move the couch to be facing the tv"
554,1,0,1,1,"take the chips and put them by the couch"
554,2,1,1,1,"take the pillow from the shelf and put it on the couch"
554,3,1,1,1,"put the cd by the television"
555,0,1,1,1,"take the kettle and fill it with water"
555,1,1,1,1,"put the kettle on the stove and turn the stove on"
556,0,1,1,1,"turn on the television"
556,1,1,1,1,"move the bag of chips to the bowl"
556,2,1,1,1,"move the garbage bag to the trash"
557,0,0,1,1,"pick up plates and cups and put them in the sink"
557,1,0,0,,"pick up the kettle , instant ramen , chocolate syrup , and energy drink and place them all beside each other on the counter"
558,0,0,0,,"pick up the coke , beer , and bowl and place them all beside each other on the table"
558,1,1,1,1,"pick up the garbage bag and move it to the garbage bin"
559,0,0,1,1,"move pillows from the shelf and put them on the couch"
559,1,1,1,1,"move the cd to the television"
559,2,1,1,1,"eat the bag of chips"
560,0,1,1,1,"move the books to the table"
560,1,1,1,1,"turn off the television"
560,2,1,1,1,"move the bowl to the table"
561,0,1,1,1,"move the cd to the xbox"
561,1,1,1,1,"move the couch to in front of the television"
561,2,0,1,1,"take the bag of chips and move them to the couch"
562,0,1,1,1,"take the kettle and move it to the stove"
562,1,1,1,1,"take the ramen and put it inside the kettle"
562,2,1,1,1,"turn on the stove"
563,0,1,1,1,"move the garbage bag to the garbage bin"
563,1,1,1,1,"turn off the television"
563,2,1,1,1,"pick up the book and move it to the shelf"
564,0,1,1,1,"move the kettle to the stove"
564,1,1,1,1,"turn on the stove"
564,2,1,1,1,"put the ramen inside the kettle"
565,0,1,1,1,"take the kettle and move it to the stove"
565,1,1,1,1,"put the ramen inside the kettle"
565,2,1,1,1,"turn on the stove"
566,0,1,1,1,"get coke and boiled egg out of the fridge"
566,1,1,1,1,"serve it"
567,0,1,1,1,"get the mug and heat up coffee in the microwave"
567,1,1,1,1,"get the ice cream out of the fridge"
567,2,1,1,1,"scoop ice cream into a bowl"
567,3,1,1,1,"pour coffee into the bowl"
567,4,1,1,1,"add syrup to the bowl"
567,5,1,1,1,"put ice cream back into the fridge"
568,0,1,1,1,"make food , get pillows , watch movie"
569,0,1,1,1,"arrange things and take out trash waste then sit on the chair"
570,0,1,1,1,"go to the game system and go to the xbox , get the food and arrange couch"
571,0,1,1,1,"pick up books off of the floor"
571,1,1,1,1,"place books on desk"
571,3,0,0,,"walk up to the remote on counter"
571,4,1,1,1,"turn tv off"
571,6,1,1,1,"pick up the beer bottle off the floor"
571,7,1,1,1,"place bottle on the counter"
572,0,1,1,1,"take coffee , eat the ice cream and use syrup for ice cream"
573,0,1,1,1,"turn off water faucet in kitchen"
573,2,1,1,1,"pick up cup on the counter"
573,3,1,1,1,"pour water out of cup"
573,5,1,1,1,"pick up chocolate syrup"
573,6,1,1,1,"walk to fridge"
573,7,1,1,1,"open fridge"
573,8,1,1,1,"put chocolate syrup into the fridge"
573,9,1,1,1,"close the fridge"
574,0,1,1,1,"pick up cd"
574,1,1,1,1,"insert cd into xbox"
574,2,1,1,1,"put down xbox"
574,4,1,1,1,"pick up coke can"
574,5,1,1,1,"put can down on the center table"
574,7,0,0,,"move the pillows to ends of the couch"
575,0,1,1,1,"pick up the kettle"
575,1,0,0,,"go fill it with water from the sink"
575,2,1,1,1,"go to the stove"
575,3,1,1,1,"place the kettle on the right front burner"
575,4,1,1,1,"open the front right burner"
575,5,0,0,,"wait until it boils"
576,0,1,1,1,"go to the sofa"
576,1,1,1,1,"pick up the xbox controller and place it on the xbox"
576,2,1,1,1,"go to the tv and turn it off"
576,3,1,1,1,"go to the coffee table and pick up the book"
576,4,0,0,,"go to the sofa and place the book down"
576,5,1,1,1,"go over to the long tables"
576,6,0,1,1,"pick up chips , bring them to the sofa and place them next to the book"
577,0,1,1,1,"empty all dishes into the sink"
577,2,0,0,,"arrange all condiments and food items on counter"
577,4,1,1,1,"wipe fridge with cloth"
578,0,1,1,1,"gather all used cups and glasses and place into the sink"
578,1,1,1,1,"gather and arrange ramen , vanilla syrup , and chocolate syrup on the counter"
578,2,1,1,1,"wipe the counter with a cloth"
578,3,1,1,1,"wipe fridge door"
579,0,0,0,,"pick up longcup and pour liquid down the sink"
579,1,0,0,,"put longcup in the sink"
579,2,1,1,1,"pick up mug and empty liquid into the sink"
579,3,1,1,1,"put mug into the sink"
579,4,1,1,1,"pick up salt and place it next to the ramen noodles"
579,5,1,1,1,"pick up vanilla syrup and place it next to the ramen"
579,6,1,1,1,"pick up chocolate syrup and place it next to the vanilla syrup"
580,0,1,1,1,"fill kettle with hot water from the sink"
580,1,1,1,1,"place the kettle on the stove"
580,2,1,1,1,"turn on the burner for the kettle"
580,3,0,0,,"once the water boils , turn off stove burner"
580,4,1,1,1,"pour kettle water into instant ramen"
580,5,1,1,1,"pick up spoon and stir ramen"
580,6,0,0,,"pick up mug and fill halfway with water"
580,7,1,1,1,"add chocolate syrup to mug"
580,8,1,1,1,"serve the ramen , spoon , and mug"
581,0,0,0,,"pick up the x-box controller place it on the xbox"
581,1,1,1,1,"pick up tv remote and turn the station to a music channel"
581,2,1,1,1,"put the bowl on the table and fill the bowl with chips"
581,3,1,1,1,"put the coke can onto the table"
581,4,1,1,1,"put the beer bottle on the table"
581,5,1,1,1,"take garbage bag and throw it away"
582,0,1,1,1,"pick up books and move to table"
582,1,1,1,1,"turn off tv"
582,2,1,1,1,"gather food and put on table"
583,0,0,0,0,"tell me dave website has been visited 5000 times"
584,0,1,1,1,"turn off the tv"
584,2,1,1,1,"pick up brown book"
584,4,1,1,1,"put brown book on table"
584,6,1,1,1,"pick up bowl"
584,8,1,1,1,"put bowl on table"
584,10,1,1,1,"pick up beer"
584,12,1,1,1,"put beer on table"
585,0,1,1,1,"pick up trash bag"
585,2,1,1,1,"put trash bag in garbage bin"
585,4,1,1,1,"pick up guiness book"
585,6,1,1,1,"put guiness book on coffee table"
585,8,1,1,1,"pick up bag of chips"
585,10,1,1,1,"put bag of chips in garbage bin"
586,0,0,0,0,"put ice cream in the fridge - put away fork and spoon - put away salt - put away vanilla syrup"
587,0,1,1,1,"pick up coke and put it on the table"
587,1,1,1,1,"pick up the controller and put it on the table"
587,2,1,1,1,"pick up the beer bottle and put it on the table"
587,3,1,1,1,"put the trash waste in the garbage bin"
588,0,0,1,1,"take the items out of the refrigerator and freezer and put them on the counter"
588,1,0,0,,"put the kettle on the oven burner and begin cooking the ramen"
588,2,1,1,1,"drink the coke and eat the ramen"
589,0,1,1,1,"get a pot"
589,1,0,0,,"add desired amount of water"
589,2,1,1,1,"put on the stove"
589,3,1,1,1,"turn the stove on"
589,4,0,0,,"the water is done when a bunch of  bubbles are rising from the bottom of the pot"
590,0,1,1,1,"turn on music"
590,2,1,1,1,"pick up video game controller"
590,3,1,1,1,"place on table"
590,5,1,1,1,"pick up ramen"
590,6,1,1,1,"put in microwave"
590,7,1,1,1,"turn on microwave"
590,8,1,1,1,"remove ramen from microwave"
591,0,1,1,1,"remove coffee mug from microwave"
591,2,1,1,1,"pick up ice cream"
591,4,1,1,1,"add ice cream to mug"
591,6,1,1,1,"pick up syrup"
591,8,1,1,1,"add syrup to mug"
592,0,1,1,1,"turn on music"
592,2,1,1,1,"pick up video game controller"
592,4,0,0,0,"place controller on table ,"
592,5,1,1,1,"pick of ramen"
592,7,1,1,1,"put in microwave"
592,9,1,1,1,"turn microwave on"
592,11,1,1,1,"remove ramen from microwave"
593,0,1,1,1,"pick up canada dry"
593,2,1,1,1,"pick up instant ramen"
593,3,1,1,1,"put in microwave"
593,4,1,1,1,"turn microwave on"
593,5,1,1,1,"remove instant ramen"
593,7,1,1,1,"serve canada dry"
593,8,1,1,1,"serve instant ramen"
594,0,1,1,1,"pick up bag of chips"
594,1,1,1,1,"discard bag of chips in garbage"
594,3,1,1,1,"pick up soda"
594,4,1,1,1,"discard soda in garbage"
594,6,1,1,1,"pick up garbage"
594,7,1,1,1,"discard garbage"
594,9,1,1,1,"pick up book"
594,10,1,1,1,"place book on shelf"
594,12,1,1,1,"pick up bottle"
594,13,1,1,1,"place bottle on shelf"
595,0,1,1,1,"turn on television"
595,2,1,1,1,"pick up xbox"
595,4,1,1,1,"turn on xbox"
595,6,1,1,1,"put xbox on shelf"
595,8,1,1,1,"pick up instant ramen"
595,10,1,1,1,"put instant ramen in microwave"
595,12,1,1,1,"turn on microwave"
595,14,1,1,1,"remove instant ramen"
595,16,1,1,1,"pick up couch"
595,18,0,0,,"move couch two feet closer to television"
595,20,1,1,1,"sit on couch"
595,22,1,1,1,"pick up xbox controller"
595,24,1,1,1,"play game on xbox"
596,0,1,1,1,"pick up coffee mug"
596,2,1,1,1,"pick up ice cream"
596,4,1,1,1,"put ice cream in coffee mug"
596,6,1,1,1,"pick up syrup"
596,8,1,1,1,"put syrup in coffee mug"
597,0,1,1,1,"pick up long cup"
597,2,1,1,1,"walk to faucet"
597,4,1,1,1,"turn on faucet"
597,6,1,1,1,"fill long cup with water from faucet"
597,8,1,1,1,"pour water into pot"
597,10,1,1,1,"put pot on right front stove burner"
597,12,1,1,1,"turn right front burner on"
598,0,1,1,1,"pick up book"
598,1,1,1,1,"put book on shelf"
598,3,1,1,1,"pick up xbox"
598,4,1,1,1,"put xbox on shelf"
598,6,1,1,1,"pick up television remote"
598,7,1,1,1,"put television remote on shelf"
598,9,1,1,1,"pick up bag of chips"
598,10,1,1,1,"put bag of chips in the garbage bag"
598,12,1,1,1,"pick up garbage bag"
598,13,1,1,1,"discard garbage bag"
599,0,1,1,1,"pick up instant ramen"
599,1,1,1,1,"put into microwave"
599,2,1,1,1,"turn microwave on"
599,3,1,1,1,"serve ramen"
599,5,1,1,1,"pick up coffee mug"
599,6,1,1,1,"serve coffee"
600,0,1,1,1,"pick up coffee mug"
600,2,1,1,1,"pick up ice cream"
600,4,1,1,1,"put ice cream in coffee mug"
600,6,1,1,1,"pick up syrup"
600,8,1,1,1,"put syrup in coffee mug"
601,0,1,1,1,"pick up coffee mug"
601,2,1,1,1,"pick up ice cream"
601,4,1,1,1,"put ice cream in coffee mug"
601,6,1,1,1,"pick up syrup"
601,8,1,1,1,"put syrup in coffee mug"
602,0,1,1,1,"pick up dishes"
602,2,1,1,1,"put dishes in  sink"
602,4,1,1,1,"pick up book"
602,5,1,1,1,"put book on shelf"
602,7,1,1,1,"pick up xbox"
602,8,1,1,1,"put xbox on shelf"
603,0,1,1,1,"turn on television"
603,1,1,1,1,"pick up television remote"
603,2,1,1,1,"press pay-per-view button on remote"
603,4,1,1,1,"pick up instant ramen"
603,5,1,1,1,"put instant ramen in microwave"
603,6,1,1,1,"turn on microwave"
603,7,1,1,1,"put instant ramen on coffee table"
603,9,1,1,1,"pick up pillows"
603,10,1,1,1,"put pillows on couch"
603,12,1,1,1,"sit on couch"
604,0,1,1,1,"pick up coffee mug"
604,2,1,1,1,"pick up ice cream"
604,4,1,1,1,"put ice cream in coffee mug"
604,6,1,1,1,"pick up syrup"
604,8,1,1,1,"put syrup in coffee mug"
605,0,1,1,1,"turn on radio"
605,2,1,1,1,"pick up instant ramen"
605,3,1,1,1,"put instant ramen in microwave"
605,4,1,1,1,"turn on microwave"
605,5,1,1,1,"remove instant ramen"
605,6,1,1,1,"put instant ramen on counter"
605,8,1,1,1,"pick up garbage bag"
605,9,1,1,1,"discard garbage bag"
606,0,1,1,1,"pick up coffee mug"
606,2,1,1,1,"pick up ice cream"
606,4,1,1,1,"put ice cream in coffee mug"
606,6,1,1,1,"pick up syrup"
606,8,1,1,1,"put syrup in coffee mug"
607,0,1,1,1,"pick up book"
607,1,1,1,1,"put book on shelf"
607,3,1,1,1,"pick up television remote"
607,4,1,1,1,"press the off button on the remote"
607,6,1,1,1,"pick up instant ramen"
607,7,1,1,1,"put instant ramen in microwave"
607,8,1,1,1,"turn on microwave"
607,9,1,1,1,"remove instant ramen"
607,10,1,1,1,"put instant ramen on counter"
608,0,1,1,1,"turn on radio"
608,2,1,1,1,"pick up instant ramen"
608,3,1,1,1,"put instant ramen in microwave"
608,4,1,1,1,"turn on microwave"
608,5,1,1,1,"remove instant ramen"
608,6,1,1,1,"put instant ramen on counter"
608,8,1,1,1,"pick up garbage bag"
608,9,1,1,1,"discard garbage bag"
609,0,1,1,1,"pick up book"
609,1,1,1,1,"put book on shelf"
609,3,1,1,1,"pick up television remote"
609,4,1,1,1,"press the off button on television remote"
609,6,1,1,1,"pick up instant ramen"
609,7,1,1,1,"put instant ramen in microwave"
609,8,1,1,1,"turn microwave on"
609,9,1,1,1,"remove instant ramen"
609,10,1,1,1,"put instant ramen on counter"
610,0,1,1,1,"serve milk in a glass"
611,0,1,1,1,"put water in the mug and hit in the microwave for three minutes"
611,1,0,0,0,"take a tea bag and left for 3 min and serve"
612,0,1,1,1,"fill cup with cereal"
612,1,0,1,1,"then , take the syrup and squeeze over the cereal"
613,0,0,0,,"turn of tv and select movie in neflix"
613,1,1,1,1,"put popcorn bag in the microwave for 3 min"
614,0,0,0,0,"turn off tv and put book 2 over the table"
614,1,1,1,1,"open the bag of chips and put in a bowl"
615,0,1,1,1,"turn on tv and put chips in a bowl"
616,0,0,0,,"open the refrigerator and take three spoons of ice cream in a cup"
616,1,1,1,1,"take syrup and squeeze over the ice cream"
617,0,0,0,,"add three scoops of ice cream in the bowl , add a half cup of coffee"
617,1,0,0,,"put syrup on top"
618,0,0,0,0,"clean dishes and pick-up things from counter"
619,0,1,1,1,"turn off tv and put books over the center table"
619,1,0,1,1,"put pop corn in the microwave and serve"
620,0,1,1,1,"arrange pillows over the couch"
620,1,1,1,1,"turn on xbox and serve coca-cola"
621,0,1,1,1,"pour water in the cup and boil in the microwave"
622,0,1,1,1,"put milk in a glass and add vanilla syrup"
622,1,0,1,1,"serve hot"
623,0,1,1,1,"put all ramen in the kettle"
623,1,0,0,,"add four cups of water and put in the stove for 10 min"
624,0,1,1,1,"turn off tv and put pillows in the couch"
624,1,1,1,1,"put books over the table and serve chips in a bowl"
625,0,1,1,1,"put pillows over the couches"
625,1,1,1,1,"turn on xbox and serve beer , coca-cola and chips"
626,0,0,0,,"pull table aside"
626,1,1,1,1,"turn on radio and put chips in a bowl"
626,2,1,1,1,"serve beer and soda"
627,0,0,0,,"put pillows oven the center couch"
627,1,1,1,1,"put the chips in the bowl and turn on tv"
628,0,1,1,1,"fill cup with water and boil in the microwave"
629,0,1,1,1,"put chips in a bowl and put music"
630,0,1,1,1,"pick up pot"
630,1,1,1,1,"turn on sink"
630,2,1,1,1,"fill pot"
630,3,1,1,1,"turn off sink"
630,4,1,1,1,"set on stove"
630,5,1,1,1,"turn on stove"
630,6,1,1,1,"turn off stove"
631,0,1,1,1,"pick up kettle"
631,1,0,0,0,"goto fridge"
631,2,1,1,1,"open water dispenser"
631,3,1,1,1,"close water dispenser"
631,4,0,0,0,"goto stove"
631,5,1,1,1,"place down kettle"
631,6,1,1,1,"open back left burner"
632,0,1,1,1,"pick up ramen"
632,1,1,1,1,"put down ramen"
632,2,1,1,1,"pick up plate"
632,3,1,1,1,"put down plate"
632,4,1,1,1,"open fridge"
633,0,1,1,1,"pick up trash"
633,1,0,0,0,"pick up remote 1"
633,2,0,0,0,"pick up controller 1"
633,3,1,1,1,"pick up cd"
633,4,1,1,1,"pick up xbox"
633,5,1,1,1,"put down cd"
633,6,1,1,1,"put down object"
634,0,1,1,1,"pick up boot"
634,1,1,1,1,"place book on table"
634,2,1,1,1,"turn off the tv"
634,3,1,1,1,"pick up chips and bowl"
634,4,1,1,1,"place chips and bowl on table"
635,0,1,1,1,"pick up the kettle"
635,1,1,1,1,"fill with water from fridge"
635,2,0,0,,"place on back right burner"
635,3,1,1,1,"turn back right burner on"
636,0,1,1,1,"pick up beer"
636,1,1,1,1,"place beer on table"
636,2,1,1,1,"turn on tv"
636,3,1,1,1,"pick up bowl"
636,4,1,1,1,"dump bowl in trash"
637,0,1,1,1,"pick up ramen"
637,1,1,1,1,"fill with water from fridge"
637,2,1,1,1,"place ramen in microwave"
638,0,1,1,1,"pick up kettle"
638,1,1,1,1,"fill with water from fridge"
638,2,1,1,1,"place kettle on stove"
638,3,1,1,1,"turn burner on"
639,0,1,1,1,"pick up ramen"
639,1,1,1,1,"fill with water from fridge"
639,2,1,1,1,"place ramen in microwave"
639,3,1,1,1,"turn the microwave on"
640,0,1,1,1,"pick up bowl"
640,1,1,1,1,"dump the bowl in trash"
640,2,1,1,1,"close the right fridge door"
641,0,1,1,1,"pick up trash bag"
641,1,1,1,1,"pick up coke"
641,2,1,1,1,"put down coke"
641,3,1,1,1,"turn off tv"
642,0,1,1,1,"turn on tv"
642,1,1,1,1,"pick up pillow"
642,2,1,1,1,"place the pillow on the couch"
642,3,1,1,1,"pick up bag of chips and bowl"
642,4,1,1,1,"put down bag of chips and bowl on table"
643,0,1,1,1,"pick up pillow"
643,1,1,1,1,"put down pillow"
643,2,1,1,1,"pick up chips"
643,3,1,1,1,"put chips on table"
643,4,1,1,1,"pick up xbox"
643,5,1,1,1,"put down xbox"
643,6,1,1,1,"turn on tv"
644,0,1,1,1,"pick  up ramen"
644,1,1,1,1,"open microwave"
644,2,1,1,1,"start microwave"
645,0,1,1,1,"pick up kettle"
645,1,1,1,1,"put down kettle on the burner"
645,2,1,1,1,"turn on burner"
646,0,1,1,1,"pick up xbox"
646,1,1,1,1,"put down xbox"
646,2,1,1,1,"pick up chips and dip"
646,3,1,1,1,"pick up pillows"
646,4,1,1,1,"put down pillows on couch"
647,0,1,1,1,"pick up the movie"
647,1,1,1,1,"put down the movie"
647,2,1,1,1,"pick up chips and bowl of dip"
647,3,1,1,1,"put down chips and bowl of dip"
647,4,1,1,1,"pick up pillows"
647,5,1,1,1,"turn on tv"
648,0,1,1,1,"pick up the book"
648,1,0,1,1,"bring me the book"
648,2,1,1,1,"turn off the tv"
648,3,0,1,1,"bring me the chips and bowl"
649,0,1,1,1,"pick up the cd"
649,1,1,1,1,"pick up the chips and dip"
